MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,RMS,Zero_Crossing_Rate,label
-490.2504,102.88839,-11.185107,-13.746848,6.810953,10.875533,-8.06626,7.047854,-12.234455,-4.117087,-9.64446,-0.77945817,3.074027,0.46705297,0.33609712,0.21020369,0.18903932,0.29185545,0.47902778,0.42039117,0.43120384,0.40946287,0.41607752,0.38481155,0.3609851,0.012348025,0.11935359873670212,irem
-432.78326,128.14853,2.0189533,-1.1546844,18.018675,16.489925,-14.941882,1.347668,-17.4512,-7.3744087,-14.09966,-6.208434,-1.3784456,0.38160053,0.39220935,0.28828284,0.266048,0.24808666,0.27072224,0.3146166,0.38701296,0.4686799,0.5784088,0.58620816,0.45814133,0.033253483,0.09936174665178571,irem
-448.0174,138.65146,-1.0629524,0.23573567,14.382705,20.553316,-12.828923,2.0583227,-14.1251955,-9.952131,-12.193018,-11.0106325,-2.8800688,0.3350868,0.25696433,0.2587594,0.25637344,0.295208,0.39020598,0.47496912,0.5261825,0.6234099,0.4790063,0.38021743,0.40859297,0.033051535,0.07968424479166666,irem
147.80183,43.03661,-7.4889536,4.0756884,-3.2234092,-6.6263556,-4.371423,-2.9020703,-4.9698987,-7.3043375,-7.3223276,-7.811409,-3.6867883,0.4241944,0.39903057,0.28400216,0.26399243,0.26138547,0.28571272,0.29992893,0.39249533,0.51969737,0.6174185,0.49498925,0.34796312,0.98738354,0.14453812720070422,irem
-437.86313,128.97377,1.2466404,-2.4023757,18.367859,16.48148,-16.121042,1.873355,-18.459337,-7.7443495,-14.510992,-6.5880723,-1.7235097,0.36976305,0.37819806,0.2546556,0.2564345,0.23647295,0.27541462,0.3290018,0.4139135,0.5138745,0.5945093,0.5551661,0.40156174,0.03336876,0.09958686558067376,irem
-423.0489,136.66154,11.414079,0.068724446,13.423676,11.721429,-17.029316,5.1066895,-14.056848,-5.829099,-18.087385,-8.632882,-0.010021357,0.4418429,0.32016626,0.25074401,0.2726354,0.22437501,0.19308543,0.22181803,0.2603554,0.29932675,0.42450762,0.58752406,0.51121163,0.041144967,0.07383375901442307,irem
-469.7765,142.73943,26.013687,19.935713,-1.3458971,21.358042,13.661207,-5.248417,9.049401,1.0051609,3.1938093,5.6366673,0.17216472,0.4817397,0.5890679,0.57071906,0.5131024,0.4575767,0.39004976,0.3908851,0.32763833,0.33389318,0.3867309,0.36304146,0.36488533,0.03782773,0.046036209802904564,irem
131.50453,37.72794,-7.5147533,5.0791726,-3.4664605,-4.6074295,-4.938553,-6.5244637,-8.807632,-10.91298,-11.924566,-9.821278,-1.6843514,0.40259686,0.30874223,0.26231736,0.2472651,0.2200995,0.2261825,0.22608198,0.18736498,0.24379928,0.44502318,0.49395204,0.4405613,0.98818016,0.12387213908450705,irem
-435.2646,127.62585,13.711193,0.7072592,13.60981,11.135366,-14.339834,5.827069,-14.7252,-8.413897,-17.18589,-8.063894,0.96556836,0.439747,0.31978717,0.2710501,0.2727296,0.21547198,0.21749856,0.24875227,0.26939225,0.326887,0.45231614,0.5457451,0.47844815,0.03895452,0.08510118849734043,irem
-414.93314,112.795166,-9.155499,11.047964,34.00899,16.07152,-25.75138,2.8059878,-7.2139053,-4.6596675,-18.23815,-9.002613,-1.2806721,0.45345375,0.4152754,0.38911736,0.3386844,0.23429634,0.20224817,0.2270496,0.2869916,0.29753172,0.30826163,0.3850543,0.42202386,0.04186026,0.08060284514925373,irem
-417.52002,114.26718,-15.0849285,16.223648,33.834106,1.8988869,-24.630947,2.0287874,-8.953047,-10.873062,-16.698605,-4.512931,0.96349967,0.39947435,0.40462923,0.40855184,0.4144031,0.372278,0.28215167,0.19573763,0.19089775,0.24368304,0.27895024,0.29579523,0.3265464,0.042561643,0.07823562622070312,irem
127.25836,29.34988,-8.902395,10.242787,-2.6874335,-4.553495,-2.9777546,-5.793998,-7.5387325,-8.851335,-9.282205,-5.856597,1.7626859,0.3987847,0.42066926,0.37530202,0.3085573,0.20564605,0.23370735,0.27629602,0.2728202,0.28217098,0.35386276,0.3806284,0.3759981,0.98840964,0.126953125,irem
-416.2756,111.04518,-9.330049,10.747302,33.64753,15.9439945,-25.420465,2.7788594,-7.6719704,-4.9396963,-18.183588,-9.164052,-1.1751162,0.4261445,0.4175046,0.4099886,0.34047562,0.22485302,0.19352886,0.22352059,0.284445,0.29977733,0.30971658,0.3857207,0.4128369,0.04241166,0.0819793051861702,irem
-459.80716,94.96271,-3.0060866,8.129036,18.656845,21.358868,-13.629329,1.0355566,-12.037698,-2.0228288,-15.004124,-5.087785,1.7480974,0.5120248,0.52913266,0.32584962,0.2782287,0.29813164,0.33532926,0.4349201,0.43621194,0.4265869,0.43342486,0.5233453,0.5167372,0.024279667,0.12869935116525424,irem
-435.28137,72.00311,-10.225727,15.350372,-13.047259,-27.402367,-8.913141,-10.62222,-7.535853,-9.74893,-17.757177,-18.133636,-2.7287695,0.40299246,0.5156456,0.41363493,0.2346651,0.22765228,0.22417203,0.30443367,0.36082017,0.40492672,0.3647926,0.41029277,0.44435507,0.025414504,0.1848431755514706,irem
145.07172,31.21331,-2.0258026,6.461164,-2.6960704,-4.830869,-4.1360273,-4.9596124,-3.6899686,-5.918662,-8.336703,-7.727838,-2.3964708,0.5503671,0.35091305,0.29676223,0.31268325,0.34384537,0.40346596,0.42060286,0.409967,0.4197671,0.4969,0.49559015,0.4727305,0.98707193,0.19381327024647887,irem
-457.125,91.58627,-1.7968284,10.362876,16.734064,21.302813,-12.83047,2.8739402,-11.324416,-2.1299286,-15.604656,-4.3399115,2.0171084,0.4930718,0.5122455,0.31427407,0.27711466,0.28536108,0.3221591,0.41373634,0.4287151,0.4190656,0.42211807,0.50981027,0.50606066,0.024009958,0.13282288896276595,irem
-417.0101,127.812355,-42.17066,-6.3862395,37.10987,28.954498,-18.88159,2.0846841,-8.6753025,-7.476275,-17.816483,14.014662,5.0518045,0.17534588,0.20846675,0.23968804,0.3927275,0.57992595,0.52372265,0.525224,0.42836133,0.4956416,0.7041663,0.51517045,0.20667692,0.015469644,0.10509672619047619,irem
-392.42435,119.29458,-34.898026,10.873382,8.11352,-22.556923,-11.38675,-9.157808,0.58016044,-7.5581007,-22.688038,-19.190237,-0.77687085,0.24469072,0.2313084,0.24380931,0.23090695,0.27457234,0.34268898,0.49016735,0.5831482,0.5730151,0.35540777,0.29615116,0.32522193,0.03724302,0.10191127232142858,irem
147.61658,45.326897,-10.271757,8.778996,1.4185741,-4.266453,-3.436583,0.693229,-3.6582396,-10.320192,-11.399648,-6.004191,-2.7519853,0.36431628,0.36309576,0.2852444,0.26968446,0.28118956,0.26474375,0.30838415,0.3586672,0.4949163,0.5931965,0.57067144,0.39706543,0.9880517,0.11306117957746478,irem
-423.31,136.5764,-1.1638144,-11.146186,18.667513,19.284197,-5.0689464,5.2426696,-17.151577,-11.015176,-7.162311,4.9252906,6.377134,0.34694153,0.25194916,0.22467034,0.24490546,0.26002252,0.35829383,0.41368702,0.4900969,0.6038453,0.6115992,0.41208136,0.33973423,0.035367843,0.07478667996453901,irem
-374.34216,166.2959,-18.863512,-14.844328,33.053654,8.202718,-31.03524,11.168424,-5.4014196,-16.342491,1.0419862,1.0675428,-21.381289,0.15410873,0.14952148,0.10505988,0.08537645,0.13205537,0.25792882,0.52911174,0.6517867,0.5725995,0.45176208,0.3474806,0.21732642,0.051267177,0.05218988871402878,irem
-452.64197,184.01018,61.334034,20.688679,-7.463942,-18.408817,18.078602,30.716791,8.676143,-2.7465112,-5.835599,5.1829624,10.8411,0.62635356,0.7764985,0.7521404,0.6420299,0.53900725,0.45780122,0.39398503,0.35295427,0.29620466,0.2733123,0.33095193,0.4596291,0.049522117,0.01814496635210396,irem
132.53133,36.79117,-13.747212,8.2274275,-5.290368,-4.8204894,-3.5967288,-7.61774,-5.3982096,-6.58152,-4.2998133,1.1311738,-1.8976243,0.14276299,0.13517368,0.15290925,0.13025233,0.13933451,0.18208186,0.3169516,0.5994731,0.61487836,0.47126228,0.38892722,0.25115156,0.9890679,0.09542803697183098,irem
-376.00058,163.5989,-20.607101,-15.5519,32.656063,7.426429,-31.936745,10.635711,-5.7435765,-16.673912,0.7498369,0.82087034,-21.753698,0.16055351,0.14921965,0.11369972,0.07653457,0.10010969,0.2003697,0.4505668,0.6396321,0.5970723,0.47304946,0.37926668,0.25007173,0.051674288,0.052713597074468085,irem
-334.0014,185.01086,-6.6546965,-17.134933,18.662798,7.8590355,-32.006012,-14.267483,-13.991455,-15.901318,-14.553719,1.3024936,0.44635558,0.57921535,0.88887507,0.6813112,0.3938644,0.15964817,0.10728761,0.13097039,0.19915573,0.15971774,0.16995817,0.21287233,0.30093834,0.063677505,0.03753662109375,irem
-456.80133,130.21257,5.1725564,-12.4723425,5.6973543,16.985691,-7.343153,-3.7822573,-1.2049215,-10.644484,-13.247347,-13.370885,-7.565766,0.28672647,0.30673578,0.3417849,0.36743224,0.40969783,0.37656346,0.37202,0.31383362,0.39876837,0.49846318,0.4107513,0.3204791,0.047858953,0.07276227678571429,irem
143.97797,32.030907,-13.394212,3.0823352,-3.520413,-6.638355,-6.3185153,-2.118257,-0.9276903,-6.1009398,-6.9692183,-3.800248,-0.42204964,0.5719036,0.44524202,0.34223863,0.28334868,0.2754078,0.33469135,0.30719593,0.36949214,0.3919577,0.36088303,0.34559017,0.3428545,0.98677063,0.14902893926056338,irem
-442.07806,119.18616,-4.376708,-14.485089,14.397679,5.2309732,-15.950942,-2.811446,-13.424532,-14.21036,-10.048101,-0.21935399,3.712811,0.4830194,0.36366332,0.3025994,0.25635958,0.2872264,0.33315653,0.35074076,0.39444324,0.3690766,0.34901297,0.30546293,0.36348715,0.048500873,0.1041026013962766,irem
-383.4131,148.17554,2.572302,-10.490076,10.896324,20.843817,-8.357176,1.505837,-20.70401,-11.5699415,-15.541132,-5.4585056,2.5512242,0.49079084,0.40271673,0.33683836,0.335875,0.24448358,0.1994393,0.25341016,0.2761076,0.3392577,0.3810462,0.46878225,0.49562618,0.048282504,0.057994842529296875,irem
-458.0063,158.95427,45.32931,35.28345,14.299859,-8.43317,9.876123,11.839562,0.100736484,8.203515,10.328045,5.8080277,1.5595013,0.5485879,0.49669418,0.4897674,0.5070036,0.58775073,0.6196242,0.63305527,0.6079778,0.5971921,0.533168,0.5053827,0.5398939,0.047697168,0.02012857669044665,irem
133.82323,45.04836,-12.0650835,4.587008,-1.7693645,-5.550731,-6.024647,-5.3864455,-8.807377,-11.824468,-11.048508,-7.299493,-0.81356746,0.43396503,0.31572625,0.31807947,0.31534737,0.2130412,0.20554654,0.24677712,0.26935753,0.28515956,0.36928782,0.46029142,0.45071217,0.98890805,0.09386003521126761,irem
-385.2616,145.56244,3.1470928,-10.296175,12.42354,20.897915,-8.279103,0.3212644,-20.434862,-11.502921,-15.212529,-6.6089296,2.4817047,0.46738672,0.37254927,0.31856334,0.33252707,0.2284396,0.1926263,0.25320375,0.27445805,0.34619713,0.39536947,0.4875061,0.49834463,0.050053805,0.05971056349734043,irem
-368.46628,132.19475,-2.361197,11.247411,26.292297,19.7017,-13.634211,-2.0432203,-6.4761353,-16.067604,-27.190815,-5.3271,3.0137947,0.6224975,0.44224858,0.25866452,0.1366815,0.07573247,0.09274257,0.23060833,0.3118184,0.28135476,0.33038554,0.46570456,0.5696508,0.04591375,0.03840095766129032,irem
-406.04666,116.43274,1.8085736,18.841381,16.623745,-21.007812,-17.193884,-11.079046,-19.055828,-12.700321,-3.454983,-2.805188,-23.710958,0.34484836,0.37387863,0.41752177,0.3992508,0.35189253,0.39465448,0.36113265,0.26161832,0.17731526,0.105565265,0.12147527,0.241532,0.0473946,0.09557986953883495,irem
121.07914,33.997738,-6.1708827,6.292914,-5.5460415,-4.3631225,-3.122094,-6.833165,-8.185329,-12.442031,-13.443478,-8.226778,-0.3342428,0.37697765,0.41629595,0.3165716,0.23772193,0.16737796,0.16269338,0.17918015,0.2797875,0.36103398,0.38951397,0.44012013,0.36562094,0.98850065,0.12897502200704225,irem
-417.02902,114.79756,12.8255205,13.583135,26.900917,13.801102,-16.799202,0.6574335,-11.99236,-12.016612,-20.656857,-8.745213,3.8937144,0.41535464,0.3927382,0.33097288,0.24342684,0.14798342,0.12446148,0.19632891,0.3398765,0.41818067,0.4354391,0.4593706,0.43151486,0.04644092,0.08436357214095745,irem
-405.97812,165.36136,23.035933,-11.229529,-3.2248263,18.789574,6.1567955,7.273214,-17.209496,-17.59559,-16.091692,5.334538,13.749268,0.25892198,0.3248371,0.31988794,0.18938936,0.2623495,0.34444332,0.5206922,0.59651834,0.6677756,0.76616395,0.584577,0.35623538,0.023608448,0.026421440972222224,irem
-470.816,133.16281,28.36558,42.986275,17.600647,1.0718317,20.209278,4.447901,-5.525962,6.3597956,0.04575629,5.030774,8.52955,0.40779713,0.3560492,0.39375377,0.4678402,0.5083231,0.6223904,0.6619944,0.6442039,0.52879393,0.4612722,0.46187058,0.44285506,0.03884645,0.039524854811946904,irem
120.56685,33.742764,-9.979475,2.3054159,-0.82132715,-2.9366012,-1.9547377,-2.6634815,-6.131072,-12.547078,-13.29202,-9.2625675,-3.8726325,0.29309255,0.2809776,0.23235796,0.2092686,0.22587185,0.25757357,0.28502336,0.34042642,0.4408882,0.5324578,0.36012676,0.24279287,0.98868924,0.15683456205985916,irem
-420.27716,119.78093,24.22809,4.4260616,0.5699941,18.91587,-2.83496,12.033827,-20.536545,-17.393904,-17.516647,2.480271,7.906835,0.2737587,0.25957525,0.22804841,0.18943323,0.14292462,0.19261204,0.3071649,0.35989892,0.55041873,0.57236403,0.5268062,0.38717756,0.040540747,0.09860684009308511,irem
-425.65012,114.654205,4.003279,-1.2060059,12.0162945,10.456417,-12.32674,8.168133,-10.25493,-10.506693,-15.228608,-2.313504,1.9960011,0.3471349,0.25341576,0.17013489,0.1872398,0.2737686,0.3313035,0.33599186,0.3614876,0.39395458,0.44167525,0.48842448,0.37068766,0.0383601,0.10340894170168068,irem
-476.40726,132.2483,26.009855,25.076159,3.8799846,-0.7881592,21.459738,8.9530115,-1.3358879,6.049224,-0.8484536,0.5278185,1.575261,0.40633735,0.41336724,0.44457123,0.42830902,0.43378344,0.45437676,0.5453538,0.5564252,0.46845928,0.43085894,0.41176644,0.40283486,0.037746273,0.04378113677536232,irem
130.18938,29.477287,-9.317087,5.388325,-3.0660777,-4.0828013,-2.625444,-6.470644,-5.7251472,-6.7717643,-9.330888,-4.4552836,1.2541134,0.4026498,0.2602546,0.22164483,0.25452438,0.35109493,0.35768685,0.34880865,0.34506527,0.36058733,0.40293315,0.37874815,0.37794918,0.98830426,0.17081591109154928,irem
-430.20328,111.526505,5.8770657,-1.9050055,11.375544,11.751413,-10.848854,8.557556,-11.296232,-9.783095,-14.70432,-2.68543,1.6283619,0.37798297,0.27505836,0.17779571,0.20288189,0.274862,0.316692,0.31622484,0.34285182,0.36848843,0.4290969,0.49213535,0.38277823,0.039076604,0.11085023271276596,irem
-379.181,147.92096,7.903127,-3.544901,24.447449,20.21024,-14.569946,-0.6878924,-9.941502,-11.174544,-17.676258,-10.786553,-2.026648,0.38386807,0.24293214,0.16898245,0.10441809,0.075339906,0.15156871,0.30665997,0.3800775,0.49407738,0.550462,0.55717635,0.45376292,0.06433193,0.04428013392857143,irem
-442.93796,158.27177,54.907295,32.53194,5.548272,-5.0660586,19.8947,19.578924,10.213456,13.090478,8.844987,4.5973306,-1.6344963,0.4261392,0.50941163,0.5477697,0.50888634,0.60078764,0.7228517,0.76541525,0.7074207,0.620004,0.5350924,0.4827861,0.4312976,0.06551323,0.014747951341711956,irem
114.07735,40.91377,-13.008498,8.276598,-2.9087203,-3.3157077,-1.1390319,-7.249859,-9.770643,-10.861526,-13.189896,-10.6833105,-4.522103,0.29144964,0.21073636,0.13843232,0.11478563,0.103418365,0.10325347,0.15453386,0.22856683,0.29857188,0.5389575,0.5644283,0.39041057,0.98899156,0.06875137544014084,irem
-381.28473,151.34497,9.981182,-6.014033,24.332712,21.404892,-13.767334,-0.54616416,-10.403949,-10.645235,-17.755402,-11.958451,-1.8922032,0.3439655,0.20782775,0.13669191,0.100456916,0.07796859,0.122542836,0.2574908,0.3605934,0.52221066,0.5912309,0.6000356,0.43707404,0.06678963,0.03935165946365248,irem
-392.37964,118.61681,4.8263927,2.1257122,19.782877,22.75579,-14.230047,1.4945152,-11.115658,-8.484199,-17.30627,-5.5947905,2.0139651,0.33586895,0.22964834,0.18040408,0.24186103,0.19955347,0.1967236,0.3241705,0.36099377,0.43505353,0.5312924,0.617938,0.48058385,0.04122024,0.107421875,irem
-384.6224,113.95946,-7.734578,9.728025,23.107267,-8.966298,-18.109299,-5.325831,-15.055031,-11.210266,-6.069483,-0.27598187,-17.886356,0.37911785,0.4812625,0.5818402,0.49039322,0.32448307,0.21019158,0.12767941,0.18288524,0.18225357,0.13787924,0.23656212,0.33743083,0.041220877,0.12090488649764151,irem
128.19553,30.93869,-6.8721843,7.6059723,-1.6528906,-2.836222,-0.2342211,-6.0301824,-7.1930156,-10.254146,-13.180428,-9.35103,-4.351397,0.26123014,0.17080922,0.22099897,0.24485368,0.20540705,0.28649843,0.3056166,0.37392196,0.45849276,0.56343937,0.45857942,0.3331481,0.9888946,0.16629759022887325,irem
-394.1976,114.76026,4.9052663,3.4278538,19.94088,22.779102,-14.589025,1.9208214,-9.898051,-6.6882863,-16.718224,-5.7008834,1.6270593,0.31960347,0.21105492,0.15502314,0.21108928,0.18136573,0.1827156,0.3136061,0.3624171,0.43689418,0.53622264,0.611949,0.4873007,0.040888384,0.10525577626329788,irem
-398.59,131.34537,4.3257227,5.045472,28.614965,20.31805,-23.777628,-0.5486574,-9.7687235,-7.2677507,-16.76345,-5.9005404,-0.9904089,0.31679273,0.21278536,0.26347223,0.24339779,0.1824781,0.27727678,0.38543177,0.45813966,0.5311553,0.50210303,0.4698519,0.40116152,0.037771177,0.07529964610042734,irem
-334.07404,97.289406,-36.248222,10.09519,-45.796795,-25.49153,-0.20689209,-23.82461,-13.239814,-17.49323,-18.927109,0.35627097,-2.2986643,0.4613038,0.4484652,0.36039224,0.287401,0.24063185,0.19432475,0.21746899,0.2591907,0.13358606,0.12032,0.29315957,0.3742046,0.04181836,0.14230782645089285,irem
132.00179,36.572617,-9.749446,7.8767548,-6.533328,-5.2508163,-1.0188931,-4.0889244,-5.1234202,-8.271011,-9.601468,-7.1924167,-4.036534,0.31994206,0.2760884,0.27056763,0.33110115,0.22363849,0.21989748,0.3390169,0.39264476,0.47168452,0.49515975,0.4216056,0.3436709,0.98879427,0.12284055897887323,irem
-391.2932,132.91634,0.63143486,3.080185,28.88658,19.47353,-26.126814,-1.09471,-9.840495,-7.2681437,-17.502691,-6.395548,-1.2410817,0.31251612,0.22290038,0.28875205,0.27108255,0.18518719,0.266418,0.40212083,0.44230497,0.50190145,0.46707764,0.44796297,0.37508217,0.04053923,0.07337897550975177,irem
-396.20557,129.7171,-13.950032,-23.349033,17.142849,18.669243,-7.292938,16.01631,-1.9385341,-7.0754943,-12.607247,-1.7781376,1.2972167,0.3486473,0.28577653,0.22813,0.20163374,0.21938832,0.28141832,0.36824155,0.35801703,0.4129636,0.43786514,0.44173968,0.36223692,0.0444561,0.06990370639534883,irem
-353.43082,75.19329,-49.752495,28.844046,-23.810343,-26.120464,-22.93608,-22.263432,-7.699735,-19.447855,-2.322508,13.1575,0.3574727,0.31889224,0.3598382,0.32904264,0.34658203,0.31581235,0.28431118,0.30252317,0.23772424,0.17120032,0.16127943,0.16842331,0.28751335,0.047161207,0.13591723172169812,irem
127.00125,26.971388,-18.368675,8.560672,3.579938,-1.9488962,-6.375202,-7.1224184,-7.582104,-10.09574,-11.479327,-7.061497,-2.0553448,0.3469452,0.33147845,0.25764948,0.21919389,0.21348538,0.23615941,0.35898226,0.36665282,0.38357446,0.3702394,0.38689166,0.35067743,0.9887425,0.11491802376760564,irem
-396.13654,129.1688,-13.842846,-23.876644,17.296616,19.18561,-8.359925,15.0744095,-2.1743248,-6.5930166,-12.476681,-2.0708892,1.1326666,0.358088,0.33884266,0.25356263,0.20183063,0.18562731,0.2390633,0.33140287,0.34801614,0.40417072,0.41576436,0.4657709,0.39331868,0.04574541,0.06972898659131206,irem
-337.31473,183.27264,2.179236,-29.227755,-0.25351548,19.45403,-9.198446,1.3176204,-19.204487,-12.874437,-18.313786,-7.165203,-2.2311094,0.27305818,0.18298294,0.25801325,0.4270727,0.2548237,0.2062747,0.31768242,0.4555915,0.68463075,0.63303757,0.54099226,0.32125106,0.050326847,0.027358111213235295,irem
-286.3862,111.392746,-57.000244,4.9564915,-10.003792,-40.71052,-13.195007,-12.389543,-12.72328,-20.727976,-19.851093,-9.280216,-0.47919622,0.47674444,0.30880317,0.3112656,0.17999816,0.13764013,0.17375919,0.15121439,0.1230338,0.15704274,0.22680646,0.34720322,0.5019997,0.07093504,0.10789465525793651,irem
132.46387,41.04105,-13.97812,4.707202,1.51317,-3.5906794,-5.210024,-4.0524893,-3.562535,-7.7022033,-8.997963,-6.5060835,-1.6382674,0.3402062,0.23604031,0.20844643,0.25770384,0.25444996,0.19423412,0.21195011,0.27319252,0.41041777,0.53372854,0.4779204,0.34515333,0.98923826,0.10706426056338028,irem
-340.25687,153.73569,-1.2892685,-22.24208,7.9673085,27.375328,-14.25418,3.0064123,-19.817923,-7.156377,-14.131564,-7.5651455,-3.913737,0.35077673,0.2415329,0.171143,0.18966475,0.20153202,0.20225544,0.25210565,0.3512603,0.47845453,0.5054172,0.54069054,0.38992578,0.0671032,0.06486348902925532,irem
-423.09274,127.586395,-27.763071,4.8840055,42.675312,16.121216,-20.70462,6.8140845,-5.246809,-3.7696447,0.47062767,-5.732148,-17.08094,0.53346676,0.3859295,0.37185284,0.3003354,0.28116015,0.27632225,0.28658634,0.31981882,0.42884845,0.47078812,0.4501256,0.5063726,0.027576223,0.07217349646226415,irem
-492.52628,148.2076,48.613113,13.396039,-1.9701246,-19.594528,-6.8598647,17.198,14.349303,9.572901,5.433112,5.0823483,11.5382805,0.5050659,0.5649233,0.6676944,0.5233628,0.4773577,0.4508144,0.39067516,0.3899403,0.40804848,0.37019998,0.46189737,0.5267285,0.028324958,0.019046962870654396,irem
143.65205,38.789986,-5.1372705,15.992986,-1.5874015,-7.824478,-3.1375394,-3.6016712,-5.9348392,-5.3067517,-1.7281474,0.27331883,-4.148317,0.3866219,0.31395817,0.2954646,0.32565257,0.3430914,0.29251337,0.28376794,0.33070412,0.4364135,0.45815024,0.45204437,0.5353755,0.9884012,0.11766890404929578,irem
-425.397,127.213776,-25.99459,4.852226,45.43727,17.135506,-20.866896,7.8872113,-4.27341,-4.9865117,0.59861463,-5.4637876,-18.729956,0.42482948,0.34427857,0.31215566,0.27972022,0.29161504,0.28451052,0.26814643,0.3376523,0.44835654,0.44849703,0.480255,0.55697113,0.030502439,0.06734125664893617,irem
-377.921,119.09864,-19.777674,-14.2831,27.067627,24.548552,-22.604006,5.2755957,-4.527617,3.0114057,-9.344495,-4.0624266,-9.029687,0.5641052,0.45014232,0.304069,0.2585976,0.21908341,0.22486493,0.28134537,0.26382536,0.25031856,0.2724747,0.38152575,0.5159402,0.053307258,0.09705852640086207,irem
-320.42096,39.34034,-37.77273,-0.7283601,-63.15625,-2.4758556,-28.058056,-1.6750958,8.865356,5.187309,11.346225,-2.850727,-6.6544657,0.37448797,0.32220358,0.23713551,0.21811004,0.17502294,0.16961408,0.1541685,0.15733586,0.20829304,0.34627566,0.51771235,0.5010418,0.056113645,0.22815254407051283,irem
134.95851,21.937983,-13.151252,12.16451,0.44856462,-7.7503386,-2.3136034,-7.1888466,-12.62534,-6.8434033,-4.769684,-4.2306542,-1.5342565,0.5437817,0.4078527,0.34252274,0.2746666,0.26319215,0.28494433,0.28005886,0.25577658,0.25788668,0.2952004,0.3723262,0.50293654,0.98855656,0.16012186399647887,irem
-378.65048,117.303566,-21.84016,-13.2906475,29.862823,23.511436,-25.399664,4.2923985,-4.3225417,2.8824997,-9.979383,-4.783964,-9.172251,0.5576942,0.4029874,0.30233696,0.2572698,0.21905582,0.2566603,0.2771307,0.26601103,0.2629923,0.28693414,0.3757293,0.50526494,0.05190668,0.10096340314716312,irem
-362.81433,122.94817,-2.422139,15.583016,41.499687,22.86479,-29.4067,2.3405566,-5.1569157,-7.8529053,-23.29004,-11.969534,-2.8418374,0.558324,0.47877187,0.36021394,0.26336312,0.16283199,0.16894625,0.25036696,0.23430978,0.23055075,0.24508904,0.41498962,0.4854384,0.07663989,0.061697152944711536,irem
-389.59003,136.66737,3.5178542,7.9419246,22.479132,48.269035,0.20731175,-8.106126,3.1700673,0.4981943,-0.36671156,-15.375594,-17.338076,0.24038608,0.28641745,0.28447673,0.285156,0.311284,0.45453203,0.5526205,0.5247408,0.48256284,0.36134195,0.29607826,0.21511067,0.076895095,0.04373452441939891,irem
109.39997,28.932215,-10.808298,9.385222,-5.5275946,-7.745492,-3.6940162,-11.138063,-14.468936,-13.46413,-14.0889845,-7.7095294,2.424651,0.40652388,0.32446602,0.2809221,0.20894027,0.17774574,0.19883,0.2013256,0.16352993,0.16912295,0.32341883,0.42539808,0.4364622,0.98920363,0.10355001100352113,irem
-372.02878,122.41753,1.3338149,12.678227,39.303978,23.786936,-26.911768,2.7852378,-5.460579,-7.272304,-22.209316,-12.569769,-2.9235187,0.4710313,0.37883478,0.28663677,0.21893352,0.16711815,0.20866567,0.23637341,0.22269484,0.22867694,0.33642876,0.4776821,0.49873027,0.07783791,0.059518367686170214,irem
-371.8857,170.07793,13.524021,-22.535664,14.342044,25.81448,-9.841455,-6.3011103,-18.561317,-3.8488505,-7.425573,-8.445707,-4.415201,0.22206132,0.21734959,0.20796132,0.21866061,0.19667985,0.17100729,0.175201,0.3109382,0.45162618,0.5861027,0.4996281,0.30643284,0.07110433,0.034134169756355935,irem
-355.4796,165.14981,-19.591925,-16.30372,25.21459,-10.72106,-23.77875,-16.577848,-6.940037,-8.92274,-17.417759,-13.034848,-22.71415,0.109060004,0.126188,0.2506788,0.49355713,0.55170363,0.32295272,0.20525722,0.19443105,0.19017443,0.18166313,0.1644991,0.1491265,0.078371845,0.0404638671875,irem
113.81812,39.118633,-18.803446,5.026824,-1.3460187,-2.5584626,-5.7226987,-5.4886165,-8.245739,-13.067091,-12.336548,-6.8908114,-1.9643179,0.20090891,0.22572765,0.20492747,0.2082977,0.169326,0.13324352,0.09612191,0.13830689,0.3566489,0.5961361,0.4099191,0.24136336,0.98919946,0.056640625,irem
-371.89078,168.04126,16.68794,-22.83845,13.359159,25.39132,-8.643841,-7.2914267,-19.066933,-5.082334,-7.0557213,-8.502837,-3.9648273,0.29157832,0.22519693,0.21097971,0.20054083,0.19519754,0.17732905,0.14735244,0.17445935,0.3190947,0.46418682,0.5997966,0.4706078,0.07780165,0.03186468029698582,irem
-423.62265,111.74427,9.144615,9.30517,26.669397,23.307226,-14.991304,-2.9561896,-10.9590025,3.0471048,-8.709106,-10.4776125,-5.6413198,0.5192317,0.49215373,0.29396978,0.24800874,0.2141109,0.19054385,0.3007983,0.2840821,0.3631075,0.41364118,0.49519148,0.47816974,0.03950008,0.08761571034663866,irem
-425.70233,112.68614,0.5924372,15.506825,28.670208,-0.36021417,-18.502048,-4.2893734,-6.58389,-4.7572436,-16.794598,-7.038414,-8.130226,0.35202098,0.47956473,0.46582118,0.47418407,0.46777686,0.23938572,0.19116813,0.18006724,0.16776869,0.2753127,0.25148556,0.28265005,0.04013269,0.08987771739130435,irem
